YEAR,"CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male",HISPANIC OR LATINO AND RACE!!Total population,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,"HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Race alone or in combination with one or more other races!!Total population,Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Race alone or in combination with one or more other races!!Total population!!Asian,Race alone or in combination with one or more other races!!Total population!!Black or African American,Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Race alone or in combination with one or more other races!!Total population!!Some other race,Race alone or in combination with one or more other races!!Total population!!White,RACE!!Total population,RACE!!Total population!!One race,RACE!!Total population!!One race!!American Indian and Alaska Native,RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,RACE!!Total population!!One race!!Asian,RACE!!Total population!!One race!!Asian!!Asian Indian,RACE!!Total population!!One race!!Asian!!Chinese,RACE!!Total population!!One race!!Asian!!Filipino,RACE!!Total population!!One race!!Asian!!Japanese,RACE!!Total population!!One race!!Asian!!Korean,RACE!!Total population!!One race!!Asian!!Other Asian,RACE!!Total population!!One race!!Asian!!Vietnamese,RACE!!Total population!!One race!!Black or African American,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,RACE!!Total population!!One race!!Some other race,RACE!!Total population!!One race!!White,RACE!!Total population!!One race.1,RACE!!Total population!!Two or more races,RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,RACE!!Total population!!Two or more races!!White and Asian,RACE!!Total population!!Two or more races!!White and Black or African American,RACE!!Total population!!Two or more races.1,SEX AND AGE!!Total population,SEX AND AGE!!Total population!!10 to 14 years,SEX AND AGE!!Total population!!15 to 19 years,SEX AND AGE!!Total population!!16 years and over,SEX AND AGE!!Total population!!18 years and over,SEX AND AGE!!Total population!!18 years and over!!Female,SEX AND AGE!!Total population!!18 years and over!!Male,SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),SEX AND AGE!!Total population!!18 years and over.1,SEX AND AGE!!Total population!!20 to 24 years,SEX AND AGE!!Total population!!21 years and over,SEX AND AGE!!Total population!!25 to 34 years,SEX AND AGE!!Total population!!35 to 44 years,SEX AND AGE!!Total population!!45 to 54 years,SEX AND AGE!!Total population!!5 to 9 years,SEX AND AGE!!Total population!!55 to 59 years,SEX AND AGE!!Total population!!60 to 64 years,SEX AND AGE!!Total population!!62 years and over,SEX AND AGE!!Total population!!65 to 74 years,SEX AND AGE!!Total population!!65 years and over,SEX AND AGE!!Total population!!65 years and over!!Female,SEX AND AGE!!Total population!!65 years and over!!Male,SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),SEX AND AGE!!Total population!!65 years and over.1,SEX AND AGE!!Total population!!75 to 84 years,SEX AND AGE!!Total population!!85 years and over,SEX AND AGE!!Total population!!Female,SEX AND AGE!!Total population!!Male,SEX AND AGE!!Total population!!Median age (years),SEX AND AGE!!Total population!!Sex ratio (males per 100 females),SEX AND AGE!!Total population!!Under 18 years,SEX AND AGE!!Total population!!Under 5 years,Total housing units,Zipcode
2019,4482,2321,2161,5029,208,40,133,35,0,4821,71,75,0,0,15,73,73,0,4587,5029,99,120,0,40,34,4809,5029,4956,71,0,0,0,0,75,0,14,23,24,14,0,0,0,40,40,0,0,0,34,4736,4956,73,0,28,45,0,73,5029,174,170,4618,4542,2368,2174,91.8,4542,81,4433,224,179,419,145,445,779,2908,1442,2342,1188,1154,97.1,2342,781,119,2588,2441,63.5,94.3,487,71,3161,98365
2019,26663,13129,13534,34908,2608,54,1691,357,506,32300,235,1488,797,550,45,2464,2448,16,26721,34908,1053,2642,1696,1222,461,31203,34908,31992,282,44,0,0,18,1578,41,124,1052,257,49,55,0,830,558,413,59,0,86,228,28516,31992,2916,26,638,699,544,2916,34908,2262,1763,27845,27197,13484,13713,101.7,27197,2543,26192,4964,4759,4259,2074,2361,1932,6884,3276,5652,3132,2520,80.5,5652,1810,566,17287,17621,38.2,101.9,7711,2339,14650,98366
2019,23193,11452,11741,29826,2058,37,1239,622,160,27768,146,1087,307,144,19,1807,1767,40,24258,29826,764,2173,951,400,566,27220,29826,27756,151,8,21,0,12,1141,0,76,670,139,197,24,35,455,144,103,41,0,0,443,25422,27756,2070,12,542,666,276,2070,29826,1751,1879,24342,23525,11721,11804,100.7,23525,1354,22498,3986,4063,4280,1902,1982,2348,6142,3335,4841,2704,2137,79,4841,1348,158,14923,14903,40.9,99.9,6301,1440,12030,98367
2019,13223,7116,6107,15868,586,0,305,268,13,15282,113,225,82,4,16,386,351,35,14456,15868,251,315,240,4,266,15273,15868,15476,113,0,0,72,0,225,44,33,0,12,15,1,120,82,4,0,0,4,0,171,14881,15476,392,0,138,61,98,392,15868,555,544,13977,13707,7417,6290,84.8,13707,542,13419,1466,1417,1568,672,1160,1807,6714,3534,5531,2871,2660,92.7,5531,1504,493,8506,7362,57.4,86.6,2161,606,8900,98368
2019,23832,12075,11757,31278,2389,54,1978,301,56,28889,214,770,259,207,11,1525,1525,0,25903,31278,725,1631,512,344,1182,28649,31278,29586,254,0,0,0,0,798,5,27,453,127,75,59,52,272,207,121,10,19,57,1017,27038,29586,1692,6,395,717,194,1692,31278,2027,1944,25414,24544,12607,11937,94.7,24544,1484,23682,3363,4003,4060,1785,2344,2550,7594,3744,6136,3345,2791,83.4,6136,1811,581,16126,15152,43.4,94,6734,1582,13307,98370
2019,16767,8728,8039,21866,1779,27,1310,320,122,20087,94,1034,531,188,18,994,994,0,17228,21866,707,1394,866,231,223,19650,21866,20760,126,25,4,0,0,1093,9,99,139,46,253,540,7,531,192,41,13,13,125,206,18612,20760,1106,11,474,184,276,1106,21866,1482,1372,17893,17360,8974,8386,93.4,17360,1040,16718,3019,2721,3080,1095,1626,1532,4740,2292,3857,2271,1586,69.8,3857,1080,485,11289,10577,41,93.7,4506,1042,8854,98371
2019,20335,9951,10384,26422,2330,43,1575,614,98,24092,669,1167,296,25,16,1247,1247,0,20672,26422,1161,1811,1260,153,719,23529,26422,24645,669,10,0,0,7,1197,78,68,355,152,172,207,165,382,57,0,15,25,17,421,21919,24645,1777,39,315,299,406,1777,26422,1535,1464,21563,20924,10199,10725,105.2,20924,1726,20161,4182,2871,3915,1377,1783,1875,5146,2325,4101,2167,1934,89.2,4101,1310,466,12832,13590,39.7,105.9,5498,1593,10660,98372
2019,18918,10042,8876,26344,3085,45,2184,778,78,23259,128,1510,735,182,0,1863,1531,332,18841,26344,783,2835,1430,577,862,22711,26344,23915,128,0,0,0,66,1536,47,214,677,115,82,371,30,762,204,0,15,32,157,388,20897,23915,2429,111,311,637,168,2429,26344,1970,1939,20487,19645,10424,9221,88.5,19645,1750,18648,4123,3811,3178,1713,1693,1427,3824,1910,3022,1735,1287,74.2,3022,860,252,13164,13180,34.9,100.1,6699,1718,10189,98373
2019,29731,15553,14178,41613,4222,13,2943,832,434,37391,333,2115,1303,656,178,2511,2451,60,30295,41613,953,3641,1931,1062,1950,35157,41613,38759,381,39,15,62,0,2115,260,177,357,272,531,244,274,1317,672,223,40,203,206,1685,32589,38759,2854,0,450,1219,423,2854,41613,3020,3304,32424,31096,16282,14814,91,31096,2420,29159,5245,5825,4970,2875,2910,2583,7387,3475,5863,3417,2446,71.6,5863,1577,811,21451,20162,37.3,94,10517,2598,15244,98374
2019,20404,10168,10236,31955,3679,66,2880,373,360,28276,272,2869,1592,499,15,3511,3511,0,19518,31955,935,4963,3125,1014,1407,24877,31955,27966,297,57,7,0,0,2957,657,141,629,158,431,869,72,1639,499,29,23,82,365,1181,21393,27966,3989,169,321,1506,1043,3989,31955,2504,2576,23251,22084,11115,10969,98.7,22084,1581,20827,5129,4691,4126,2928,1463,1567,3579,1933,2708,1525,1183,77.6,2708,581,194,15938,16017,32.7,100.5,9871,2682,10496,98375
2019,1703,823,880,2053,36,0,36,0,0,2017,15,68,0,0,0,123,123,0,1811,2053,57,89,60,4,27,1943,2053,1930,15,0,0,0,0,68,19,9,33,0,0,3,4,0,0,0,0,0,0,27,1820,1930,123,0,42,17,60,123,2053,66,78,1785,1745,860,885,102.9,1745,119,1714,183,174,308,106,233,117,685,350,595,289,306,105.9,595,159,86,1042,1011,53,97,308,74,1416,98376
