YEAR,"CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male",HISPANIC OR LATINO AND RACE!!Total population,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,"HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Race alone or in combination with one or more other races!!Total population,Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Race alone or in combination with one or more other races!!Total population!!Asian,Race alone or in combination with one or more other races!!Total population!!Black or African American,Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Race alone or in combination with one or more other races!!Total population!!Some other race,Race alone or in combination with one or more other races!!Total population!!White,RACE!!Total population,RACE!!Total population!!One race,RACE!!Total population!!One race!!American Indian and Alaska Native,RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,RACE!!Total population!!One race!!Asian,RACE!!Total population!!One race!!Asian!!Asian Indian,RACE!!Total population!!One race!!Asian!!Chinese,RACE!!Total population!!One race!!Asian!!Filipino,RACE!!Total population!!One race!!Asian!!Japanese,RACE!!Total population!!One race!!Asian!!Korean,RACE!!Total population!!One race!!Asian!!Other Asian,RACE!!Total population!!One race!!Asian!!Vietnamese,RACE!!Total population!!One race!!Black or African American,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,RACE!!Total population!!One race!!Some other race,RACE!!Total population!!One race!!White,RACE!!Total population!!One race.1,RACE!!Total population!!Two or more races,RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,RACE!!Total population!!Two or more races!!White and Asian,RACE!!Total population!!Two or more races!!White and Black or African American,RACE!!Total population!!Two or more races.1,SEX AND AGE!!Total population,SEX AND AGE!!Total population!!10 to 14 years,SEX AND AGE!!Total population!!15 to 19 years,SEX AND AGE!!Total population!!16 years and over,SEX AND AGE!!Total population!!18 years and over,SEX AND AGE!!Total population!!18 years and over!!Female,SEX AND AGE!!Total population!!18 years and over!!Male,SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),SEX AND AGE!!Total population!!18 years and over.1,SEX AND AGE!!Total population!!20 to 24 years,SEX AND AGE!!Total population!!21 years and over,SEX AND AGE!!Total population!!25 to 34 years,SEX AND AGE!!Total population!!35 to 44 years,SEX AND AGE!!Total population!!45 to 54 years,SEX AND AGE!!Total population!!5 to 9 years,SEX AND AGE!!Total population!!55 to 59 years,SEX AND AGE!!Total population!!60 to 64 years,SEX AND AGE!!Total population!!62 years and over,SEX AND AGE!!Total population!!65 to 74 years,SEX AND AGE!!Total population!!65 years and over,SEX AND AGE!!Total population!!65 years and over!!Female,SEX AND AGE!!Total population!!65 years and over!!Male,SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),SEX AND AGE!!Total population!!65 years and over.1,SEX AND AGE!!Total population!!75 to 84 years,SEX AND AGE!!Total population!!85 years and over,SEX AND AGE!!Total population!!Female,SEX AND AGE!!Total population!!Male,SEX AND AGE!!Total population!!Median age (years),SEX AND AGE!!Total population!!Sex ratio (males per 100 females),SEX AND AGE!!Total population!!Under 18 years,SEX AND AGE!!Total population!!Under 5 years,Total housing units,Zipcode
2018,22497,11198,11299,32625,3602,0,2710,860,32,29023,465,3938,2284,352,62,1881,1874,7,20041,32625,1261,4725,3292,701,1760,23419,32625,30282,573,17,13,0,28,3944,619,261,1206,92,704,520,542,2288,383,18,57,115,193,1685,21409,30282,2343,192,339,587,605,2343,32625,1905,2137,25692,24711,12332,12379,100.4,24711,1921,23556,4604,3872,4783,2368,2716,2361,4931,2517,3745,2087,1658,79.4,3745,969,259,16093,16532,38.2,102.7,7914,2213,11622,98001
2018,20812,10528,10284,34508,8260,23,7170,796,271,26248,676,2378,2124,972,78,1784,1775,9,18236,34508,1629,3029,3294,1307,3371,24585,34508,32110,722,38,10,3,0,2386,354,88,958,44,140,638,164,2199,1008,48,24,793,143,3003,22792,32110,2398,164,304,460,703,2398,34508,2518,1962,26042,25261,12734,12527,98.4,25261,1731,24302,5027,4665,4305,2561,2538,2005,5327,2260,4299,2401,1898,79.1,4299,1574,465,17324,17184,36.4,99.2,9247,2897,14049,98002
2018,31426,16356,15070,49860,10875,40,8075,2628,132,38985,333,6042,7078,1529,125,2471,2395,76,21407,49860,1155,7284,8867,2203,6708,28003,49860,46271,468,13,17,10,10,6085,198,649,1558,207,1724,645,1104,7328,1565,56,246,566,697,5768,25057,46271,3589,87,322,660,806,3589,49860,2773,3521,39518,37950,19643,18307,93.2,37950,3657,35865,7999,5511,6353,3495,3202,2998,8645,3957,6760,4018,2742,68.2,6760,1930,873,25395,24465,34.9,96.3,11910,3591,19371,98003
2018,22175,11254,10921,35034,1486,33,699,644,110,33548,14,10973,593,101,167,1447,1395,52,20253,35034,152,12088,878,139,376,22922,35034,33554,38,0,0,8,14,10989,3096,4626,272,490,1697,645,163,605,101,0,6,0,95,299,21522,33554,1480,35,79,1013,221,1480,35034,2109,1648,29535,28708,14602,14106,96.6,28708,1895,28125,7164,4870,5095,1375,2024,1872,6496,2635,5417,3037,2380,78.4,5417,1802,980,17446,17588,38.6,100.8,6326,1565,18725,98004
2018,10843,5404,5439,18765,1149,0,596,507,46,17616,11,7172,614,97,35,1155,1027,128,8532,18765,113,7852,1055,107,306,10544,18765,17583,24,13,0,0,0,7172,2489,2404,163,575,622,725,194,630,97,97,0,0,0,170,9490,17583,1182,0,69,549,398,1182,18765,997,894,15391,14952,7349,7603,103.5,14952,779,14609,3476,3271,2554,1059,1243,739,3059,1443,2607,1492,1115,74.7,2607,808,356,9153,9612,37.6,105,3813,1146,8318,98005
2018,24475,12699,11776,37769,2043,133,1329,454,127,35726,92,14041,1058,35,353,1638,1628,10,18509,37769,483,15401,1218,264,1270,21237,37769,35834,139,38,0,0,0,14096,1920,7121,408,776,2353,768,750,1072,35,0,22,0,13,1058,19434,35834,1935,2,285,1063,96,1935,37769,2767,2754,30288,28986,15153,13833,91.3,28986,1827,27849,3724,4510,6914,2193,3006,2608,7113,3250,5597,3042,2555,84,5597,1782,565,19341,18428,43.6,95.3,8783,1869,14169,98006
2018,13469,6749,6720,29174,2969,24,1568,1310,67,26205,146,12684,838,168,12,879,557,322,11478,29174,301,13382,1158,193,1364,13865,29174,28134,158,0,7,0,0,12705,7425,2650,318,336,461,929,586,875,168,21,122,17,8,1025,13203,28134,1040,56,83,310,203,1040,29174,1263,971,24004,23525,10806,12719,117.7,23525,1964,22960,8136,4139,3431,1661,1737,900,3370,1438,2866,1664,1202,72.2,2866,915,513,13357,15817,32.7,118.4,5649,2106,12200,98007
2018,16215,8172,8043,25539,2233,10,1497,642,84,23306,16,5984,740,1,104,1240,1170,70,15221,25539,210,6894,969,61,481,18362,25539,24206,23,0,0,0,0,5997,1646,2489,356,301,167,414,624,740,1,0,1,0,0,357,17088,24206,1333,0,103,842,165,1333,25539,1551,1336,20418,19685,9768,9917,101.5,19685,983,19179,3177,3725,4004,1838,1714,1266,5202,2341,4509,2564,1945,75.9,4509,1309,859,12746,12793,41.9,100.4,5854,1436,9756,98008
2018,4132,2065,2067,5485,486,0,247,177,62,4999,36,131,48,0,0,96,96,0,4688,5485,77,175,76,0,72,5198,5485,5389,36,0,0,0,0,131,0,71,14,0,27,11,8,48,0,0,0,0,0,72,5102,5389,96,0,24,44,11,96,5485,255,306,4377,4269,2123,2146,101.1,4269,215,4091,798,584,931,410,452,466,981,406,691,316,375,118.7,691,233,52,2812,2673,41.4,95.1,1216,377,2200,98010
2018,22821,11541,11280,33109,3353,10,2374,857,112,29756,54,4615,549,71,91,1670,1631,39,22706,33109,501,5782,1101,175,1787,25821,33109,31203,142,14,0,0,0,4705,1307,1547,408,142,488,745,68,575,71,0,63,0,8,1567,24143,31203,1906,26,201,878,365,1906,33109,1562,1998,26770,25995,13010,12985,99.8,25995,1375,24837,5538,5206,4659,2182,2081,1873,5492,2755,4398,2547,1851,72.7,4398,872,771,16576,16533,38,99.7,7114,2237,13878,98011
